IN FILE,AUTO ID*,PULSES,MATCH RATIO,MARGIN,Fc,Sc,Dur,Fmax,Fmin,Fk,Tk,Tc,S1,BWDth,PkDur,COMP ID,Result
TADBRA_20190907_185127.wav,TADBRA,16.0,0.688,0.279859,25.02,-2.86,6.196000000000001,25.468000000000004,24.695,25.006,2.46,4.605,85.21,0.7730000000000032,34.619109102646874,TADBRA,True
TADBRA_20190921_185532.wav,TADBRA,18.0,0.611,0.346386,23.866,5.9,8.495,25.761,23.616,24.105,4.1339999999999995,6.895,21.09,2.1449999999999996,32.501471453796356,TADBRA,True
TADBRA_20200126_195802.wav,TADBRA,18.0,0.611,0.412551,23.565,9.18,6.912000000000001,24.355999999999998,23.296999999999997,23.934,1.85,5.155,-5.3,1.059000000000001,47.81539351851852,TADBRA,True
NoID_20200223_194450.wav,TADBRA,18.0,0.611,0.334032,24.003,1.42,4.579,24.576,23.483,24.171999999999997,1.072,2.773,-11.3,1.093,37.14784887530029,NoID,False
TADBRA_20200227_200654.wav,TADBRA,18.0,0.611,0.365098,22.758000000000003,3.13,5.255,23.505,22.541999999999998,22.929000000000002,2.113,3.949,-7.73,0.963000000000001,34.938154138915316,TADBRA,True
TADBRA_20191021_183648.wav,TADBRA,19.0,0.579,0.19578299999999998,21.438000000000002,4.99,5.16,21.910999999999998,21.23,21.593000000000004,1.598,3.728,30.72,0.6809999999999974,41.279069767441854,TADBRA,True
TADBRA_20200120_192336.wav,TADBRA,19.0,0.579,0.34272800000000003,23.174,8.28,6.327999999999999,24.069000000000003,22.518,23.631,0.851,3.801,7.96,1.551000000000002,46.61820480404552,TADBRA,True
TADBRA_20200203_185932.wav,TADBRA,19.0,0.579,0.11153900000000001,31.238000000000003,21.26,3.216,33.912,30.366999999999997,31.62,1.7180000000000002,2.565,72.2,3.5450000000000017,26.337064676616905,TADBRA,True
LASNOC_20191214_192245.wav,TADBRA,20.0,0.55,0.164516,29.093000000000004,9.08,8.167,31.259,28.554000000000002,29.497,4.446000000000001,6.477,91.96,2.7049999999999983,24.868372719480835,LASNOC,False
EPTFUS_20200102_184823.wav,TADBRA,20.0,0.55,0.065887,30.555,27.15,5.984,36.114000000000004,29.819000000000003,31.112,4.088,5.157,-23.76,6.295000000000002,17.864304812834224,EPTFUS,False
TADBRA_20200227_194743.wav,TADBRA,20.0,0.55,0.268232,25.526,29.81,4.185,27.680999999999997,25.133000000000003,26.318,1.8780000000000001,3.458,10.56,2.5479999999999947,37.75388291517324,TADBRA,True
TADBRA_20190925_190055.wav,TADBRA,22.0,0.5,0.183119,27.951,10.25,6.287999999999999,29.914,27.435,28.478,3.115,5.2,42.99,2.4790000000000028,33.15839694656489,TADBRA,True
TADBRA_20191020_184748.wav,TADBRA,22.0,0.5,0.132234,29.226999999999997,34.13,5.066,33.622,28.598000000000003,30.116999999999997,2.9389999999999996,4.173,178.1,5.023999999999997,24.358468219502573,TADBRA,True
TADBRA_20190922_191932.wav,TADBRA,23.0,0.478,0.284846,24.625,6.95,5.081,25.115,24.239,24.864,0.9390000000000001,3.181,-5.59,0.8759999999999977,44.12517221019484,TADBRA,True
TADBRA_20200128_184615.wav,TADBRA,25.0,0.44,0.18782100000000002,28.436999999999998,10.19,4.101,30.551,27.865,28.818,2.01,3.173,115.03,2.686,28.35893684467204,TADBRA,True
TADBRA_20200225_195259.wav,TADBRA,25.0,0.44,0.10929100000000001,31.274,5.38,4.529,36.149,30.706999999999997,31.576999999999998,2.668,3.929,136.62,5.442000000000004,27.842790903069105,TADBRA,True
LASCIN_20190504_201600.wav,TADBRA,27.0,0.40700000000000003,0.176768,24.719,10.13,7.989,28.903000000000002,24.301,25.011999999999997,5.481,6.877999999999999,58.01,4.602000000000004,17.486543997997238,LASCIN,False
NoID_20191214_182422.wav,TADBRA,27.0,0.40700000000000003,0.316473,24.313000000000002,1.04,5.6739999999999995,24.662,23.983,24.389,1.4780000000000002,4.118,-45.42,0.6789999999999985,46.52802255904125,NoID,False
TADBRA_20200203_190004.wav,TADBRA,29.0,0.379,0.095903,30.241999999999997,29.04,3.023,33.884,29.7,30.929000000000002,1.686,2.6010000000000004,131.73,4.184000000000001,30.26794574925572,TADBRA,True
NoID_20200629_211854.wav,TADBRA,29.0,0.379,0.11260999999999999,22.129,6.84,5.375,24.358,21.735,22.329,2.9139999999999997,4.436,45.85,2.623000000000001,28.316279069767447,NoID,False
TADBRA_20200316_202243.wav,TADBRA,30.0,0.36700000000000005,0.192459,25.73,26.69,4.652,29.261,24.75,26.398000000000003,2.376,3.3989999999999996,95.51,4.510999999999999,21.990541702493545,TADBRA,True
TADBRA_20200409_203819.wav,TADBRA,30.0,0.36700000000000005,0.108777,35.176,36.92,5.547999999999999,42.205,33.991,37.010999999999996,2.385,4.569,165.28,8.213999999999999,39.365537130497486,TADBRA,True
TADBRA_20201004_195103.wav,TADBRA,30.0,0.36700000000000005,0.271492,24.346,9.93,4.417,25.394000000000002,23.97,24.566,2.3680000000000003,3.616,45.03,1.424000000000003,28.254471360652023,TADBRA,True
LASNOC_20191214_182353.wav,TADBRA,32.0,0.344,0.30086399999999996,25.353,3.77,5.848,25.796999999999997,24.921,25.505,1.16,4.058,-41.51,0.8759999999999977,49.555403556771545,LASNOC,False
LASXAN_20200203_184245.wav,TADBRA,32.0,0.344,0.090699,31.721999999999998,31.07,3.6039999999999996,35.799,30.997,32.363,2.064,2.9139999999999997,191.16,4.802,23.584905660377352,LASXAN,False
NoID_20200301_191645.wav,TADBRA,33.0,0.33299999999999996,0.171931,27.397,14.62,6.539,29.861,26.91,27.796999999999997,3.785,5.263,95.43,2.9510000000000005,22.602844471631744,NoID,False
TADBRA_20200612_205556.wav,TADBRA,35.0,0.314,0.201603,25.561999999999998,7.11,4.229,27.541,24.835,25.816999999999997,1.9769999999999999,3.12,82.28,2.7059999999999995,27.02766611492079,TADBRA,True
TADBRA_20200629_213314.wav,TADBRA,35.0,0.314,0.284918,25.869,12.0,7.102,27.643,25.249000000000002,26.259,2.8280000000000003,4.752,-7.19,2.3939999999999984,27.090960292875238,TADBRA,True
LASCIN_20200316_193512.wav,TADBRA,37.0,0.297,0.242619,24.721,12.9,6.688,27.054000000000002,24.234,25.41,3.049,5.437,50.81,2.8200000000000003,35.705741626794264,LASCIN,False
TADBRA_20200419_204404.wav,TADBRA,38.0,0.289,0.364208,22.493000000000002,7.55,8.311,23.893,22.155,22.941999999999997,3.602,6.949,21.59,1.7379999999999995,40.27192876910119,TADBRA,True
TADBRA_20200126_191403.wav,TADBRA,40.0,0.275,0.24216,28.544,14.08,5.044,30.719,28.076,29.043000000000003,2.322,4.23,38.16,2.6430000000000007,37.82712133227598,TADBRA,True
TADBRA_20200126_195527.wav,TADBRA,40.0,0.275,0.206827,24.309,55.12,7.187,30.750999999999998,22.815,25.621,3.737,5.4670000000000005,72.08,7.935999999999996,24.07123973841659,TADBRA,True
TADBRA_20200316_193550.wav,TADBRA,42.0,0.262,0.21886399999999998,25.83,13.66,6.886,27.949,25.433000000000003,26.363000000000003,3.938,5.8629999999999995,67.01,2.5159999999999982,27.9552715654952,TADBRA,True
TADBRA_20200126_191445.wav,TADBRA,44.0,0.25,0.12487999999999999,28.73,20.05,7.747000000000001,33.125,28.112,29.986,2.969,6.51,88.21,5.013000000000002,45.70801600619594,TADBRA,True
TADBRA_20200227_195653.wav,TADBRA,44.0,0.25,0.241573,26.401,9.7,5.426,27.646,25.898000000000003,26.619,2.633,3.918,13.39,1.7479999999999976,23.68227054920752,TADBRA,True
LASCIN_20191214_191617.wav,TADBRA,47.0,0.23399999999999999,0.189585,26.951,11.64,7.0489999999999995,29.713,26.396,27.41,3.971,5.75,58.8,3.317,25.237622357781248,LASCIN,False
NoID_20200216_210400.wav,TADBRA,49.0,0.22399999999999998,0.10852200000000001,32.529,30.37,5.595,36.939,31.715,33.865,2.92,4.55,133.85,5.224,29.1331546023235,NoID,False
TADBRA_20200216_203026.wav,TADBRA,52.0,0.212,0.151429,31.961,20.27,5.502000000000001,34.549,31.424,33.312,1.861,4.269,54.09,3.125,43.765903307888046,TADBRA,True
NoID_20191214_184244.wav,TADBRA,56.0,0.196,0.142421,28.86,13.09,6.775,31.247,28.468000000000004,29.428,2.6489999999999996,5.3420000000000005,48.73,2.7789999999999964,39.74907749077492,NoID,False
TADBRA_20200323_201223.wav,TADBRA,59.0,0.18600000000000003,0.060427999999999996,36.542,45.99,4.004,41.998000000000005,34.830999999999996,38.534,1.46,2.93,114.23,7.167000000000009,36.71328671328673,TADBRA,True
NoID_20200323_204357.wav,TADBRA,70.0,0.157,0.11052200000000001,34.422,34.06,4.717,42.395,33.309,36.126999999999995,2.267,3.614,173.64,9.086000000000006,28.556285774856903,NoID,False
NoID_20191210_182618.wav,TADBRA,10.0,1.0,0.457855,23.385,1.92,6.343999999999999,23.654,23.099,23.426,1.806,4.581,17.58,0.5549999999999997,43.74211853720051,NoID,False
TADBRA_20191116_193549.wav,TADBRA,10.0,1.0,0.518658,23.948,1.89,4.705,24.156999999999996,23.756999999999998,24.055999999999997,0.25,4.3180000000000005,-46.19,0.3999999999999986,86.46121147715198,TADBRA,True
TADBRA_20190921_190856.wav,TADBRA,11.0,0.909,0.357612,25.076,-4.46,6.086,25.559,24.697,25.024,2.695,4.119,20.28,0.8620000000000019,23.397962536970095,TADBRA,True
TADBRA_20200120_190339.wav,TADBRA,11.0,0.909,0.45957,23.029,8.48,10.017000000000001,23.464000000000002,22.789,23.223000000000003,3.872,6.683,20.13,0.6750000000000007,28.062294100029945,TADBRA,True
TADBRA_20190907_185154.wav,TADBRA,12.0,0.833,0.358336,25.877,-9.42,4.5969999999999995,26.41,25.479,25.805,1.041,2.823,-1.73,0.9310000000000009,38.76441157276485,TADBRA,True
EPTFUS_20200102_190539.wav,TADBRA,13.0,0.769,0.22285500000000003,30.246,22.76,4.3180000000000005,33.084,29.686999999999998,30.816,2.5580000000000003,3.696,137.81,3.3970000000000056,26.354793886058353,EPTFUS,False
TADBRA_20190922_191458.wav,TADBRA,14.0,0.7140000000000001,0.26798099999999997,23.645,8.99,6.242000000000001,24.092,23.461,23.833000000000002,2.793,4.593,17.66,0.6310000000000002,28.83691124639538,TADBRA,True
TADBRA_20200223_190946.wav,TADBRA,14.0,0.7140000000000001,0.374382,23.235,5.16,9.025,24.346,22.933000000000003,23.399,4.916,7.297000000000001,-4.83,1.4129999999999967,26.382271468144047,TADBRA,True
TADBRA_20200216_204757.wav,TADBRA,15.0,0.667,0.24898800000000001,30.631,10.08,6.561,32.845,30.099,31.283,2.8139999999999996,5.19,122.9,2.7459999999999987,36.213991769547334,TADBRA,True
TADBRA_20200120_184651.wav,TADBRA,16.0,0.625,0.327262,24.4,9.38,6.789,25.57,24.143,24.816,2.177,5.707000000000001,59.21,1.4269999999999996,51.995875681249096,TADBRA,True
LASCIN_20191210_180328.wav,TADBRA,18.0,0.556,0.392511,22.612,0.81,6.36,23.177,22.393,22.698,1.261,5.349,-4.12,0.7839999999999989,64.27672955974842,LASCIN,False
TADBRA_20200227_195220.wav,TADBRA,19.0,0.526,0.309925,24.765,13.45,5.587000000000001,26.065,24.245,24.997,2.7439999999999998,4.185,-26.56,1.8200000000000003,25.792017182745653,TADBRA,True
NoID_20200323_203457.wav,TADBRA,19.0,0.526,0.365227,24.379,9.08,7.857,25.397,24.015,24.631,3.739,5.894,35.85,1.381999999999998,27.427771414025713,NoID,False
TADBRA_20200321_190530.wav,TADBRA,20.0,0.5,0.169008,28.116,14.74,6.391,29.843000000000004,27.853,28.866,1.72,5.087,75.87,1.990000000000002,52.68346111719606,TADBRA,True
TADBRA_20191005_184835.wav,TADBRA,21.0,0.47600000000000003,0.31054,22.585,9.13,6.3260000000000005,23.62,22.369,22.811999999999998,3.2969999999999997,4.946000000000001,26.41,1.2510000000000012,26.067024976288344,TADBRA,True
TADBRA_20200203_185948.wav,TADBRA,21.0,0.47600000000000003,0.089145,31.055,4.08,3.2680000000000002,34.208,30.195999999999998,31.173000000000002,1.801,2.5469999999999997,197.37,4.0120000000000005,22.827417380660947,TADBRA,True
TADBRA_20200216_202141.wav,TADBRA,21.0,0.47600000000000003,0.322815,23.724,18.59,5.52,25.315,23.351999999999997,24.178,2.392,4.629,72.84,1.9630000000000045,40.52536231884057,TADBRA,True
TADBRA_20190922_191808.wav,TADBRA,22.0,0.455,0.32563800000000004,21.566,-1.48,6.796,22.118000000000002,21.35,21.686999999999998,2.416,5.257000000000001,17.32,0.7680000000000007,41.80400235432608,TADBRA,True
NoID_20191214_181358.wav,TADBRA,23.0,0.435,0.322137,23.993000000000002,11.47,4.963,25.119,23.474,24.226999999999997,1.969,3.513,-8.31,1.6449999999999996,31.110215595406,NoID,False
TADBRA_20190907_183932.wav,TADBRA,24.0,0.41700000000000004,0.240498,26.386999999999997,-1.01,3.491,26.748,25.879,26.395,0.7659999999999999,2.386,-62.82,0.8689999999999998,46.40504153537668,TADBRA,True
TADBRA_20200120_191112.wav,TADBRA,24.0,0.41700000000000004,0.28379,25.7,15.44,7.417999999999999,27.516,25.163,26.169,2.883,4.91,-86.11,2.352999999999998,27.325424642760854,TADBRA,True
LASCIN_20191014_183803.wav,TADBRA,25.0,0.4,0.286531,24.160999999999998,9.33,7.71,27.087,23.78,24.66,4.155,6.475,7.54,3.3069999999999986,30.090791180285336,LASCIN,False
NoID_20200309_230002.wav,TADBRA,27.0,0.37,0.139253,28.248,18.35,5.725,31.773000000000003,27.688000000000002,28.909000000000002,3.052,4.635,92.16,4.085000000000001,27.65065502183406,NoID,False
LASNOC_20200227_195930.wav,TADBRA,31.0,0.32299999999999995,0.20830100000000001,27.4,9.97,5.086,28.989,26.851,27.628,2.545,3.9619999999999997,52.99,2.1380000000000017,27.860794337396772,LASNOC,False
TADBRA_20200227_195724.wav,TADBRA,35.0,0.28600000000000003,0.248297,26.822,-13.26,4.957,28.046999999999997,25.892,26.818,2.371,3.4730000000000003,75.31,2.1549999999999976,22.23118821868066,TADBRA,True
TADBRA_20191009_190210.wav,TADBRA,36.0,0.278,0.182564,26.980999999999998,9.11,7.587000000000001,29.256999999999998,26.444000000000003,27.518,3.179,6.17,36.17,2.8129999999999953,39.422696718070384,TADBRA,True
NoID_20200126_195402.wav,TADBRA,36.0,0.278,0.176823,26.006,12.1,6.853,27.595,25.745,26.489,2.985,5.996,71.9,1.8499999999999979,43.93696191449001,NoID,False
TADBRA_20200309_230600.wav,TADBRA,38.0,0.263,0.319221,25.01,14.28,6.0729999999999995,26.36,24.62,25.578000000000003,2.452,4.855,-16.71,1.7399999999999984,39.56858224930019,TADBRA,True
NoID_20200612_212816.wav,TADBRA,39.0,0.256,0.138155,30.18,29.22,3.4960000000000004,33.366,29.428,31.647,1.105,2.7710000000000004,189.12,3.937999999999999,47.654462242562936,NoID,False
TADBRA_20191009_182909.wav,TADBRA,54.0,0.185,0.089924,26.398000000000003,4.8,6.281000000000001,27.261999999999997,26.08,26.633000000000003,2.3609999999999998,4.659,-12.51,1.1819999999999986,36.586530807196304,TADBRA,True
LASCIN_20200316_194155.wav,TADBRA,60.0,0.16699999999999998,0.229377,24.303,14.87,7.405,27.156999999999996,23.825,24.693,4.54,6.004,27.31,3.331999999999997,19.770425388251176,LASCIN,False
TADBRA_20200216_202747.wav,TADBRA,114.0,0.08800000000000001,0.126725,29.72,6.81,7.101,31.535999999999998,29.193,30.078000000000003,3.335,5.707000000000001,50.95,2.3429999999999964,33.40374595127448,TADBRA,True
TADBRA_20200223_194515.wav,TADBRA,11.0,0.818,0.42285100000000003,23.663,8.27,5.005,24.078000000000003,23.351999999999997,23.833000000000002,0.998,2.8160000000000003,15.31,0.7260000000000062,36.32367632367633,TADBRA,True
TADBRA_20190929_184736.wav,TADBRA,12.0,0.75,0.371105,24.337,3.3,6.0089999999999995,24.934,24.054000000000002,24.523000000000003,2.417,4.8919999999999995,26.84,0.879999999999999,41.18821767348976,TADBRA,True
NoID_20191214_183912.wav,TADBRA,12.0,0.75,0.368184,24.76,-4.92,4.683,25.24,24.346,24.759,1.45,3.233,-41.21,0.8939999999999984,38.07388426222507,NoID,False
NoID_20200102_190405.wav,TADBRA,12.0,0.75,0.120223,30.925,34.16,5.684,34.844,30.267,31.67,3.84,4.9319999999999995,35.72,4.577000000000002,19.211822660098516,NoID,False
TADBRA_20200120_184014.wav,TADBRA,12.0,0.75,0.455509,23.019000000000002,4.6,4.936,23.447,22.840999999999998,23.081999999999997,2.8089999999999997,4.084,23.75,0.6060000000000016,25.830632090761753,TADBRA,True
TADBRA_20201004_195728.wav,TADBRA,12.0,0.75,0.36285500000000004,23.766,12.32,8.877,24.916,23.535999999999998,24.263,3.66,6.9510000000000005,24.54,1.3800000000000026,37.07333558634674,TADBRA,True
TADBRA_20190503_202928.wav,TADBRA,13.0,0.6920000000000001,0.444271,23.078000000000003,-3.65,4.58,23.493000000000002,22.818,23.098000000000003,1.208,3.5210000000000004,56.5,0.6750000000000007,50.50218340611355,TADBRA,True
TADBRA_20200120_183926.wav,TADBRA,13.0,0.6920000000000001,0.35295,23.587,6.18,6.141,24.42,23.441999999999997,23.964000000000002,1.3659999999999999,5.081,30.85,0.9780000000000051,60.495033382185326,TADBRA,True
TADBRA_20191116_193314.wav,TADBRA,13.0,0.6920000000000001,0.470884,22.18,0.21,5.0489999999999995,22.415,21.945999999999998,22.254,1.2009999999999998,4.084,-22.22,0.4690000000000012,57.10041592394535,TADBRA,True
TADBRA_20190922_193440.wav,TADBRA,14.0,0.643,0.28739699999999996,24.328000000000003,12.08,5.791,25.654,23.906,24.698,2.062,3.9339999999999997,69.5,1.748000000000001,32.32602313935416,TADBRA,True
TADBRA_20200126_195349.wav,TADBRA,14.0,0.643,0.36880799999999997,24.336,6.24,6.917999999999999,25.476,24.136,24.593000000000004,2.658,5.985,-35.92,1.3399999999999999,48.09193408499567,TADBRA,True
TADBRA_20200716_212600.wav,TADBRA,14.0,0.643,0.127469,27.122,19.09,6.946000000000001,30.471999999999998,26.590999999999998,27.763,3.612,5.912999999999999,123.62,3.8810000000000002,33.126979556579315,TADBRA,True
TADBRA_20201122_193945.wav,TADBRA,14.0,0.643,0.45439399999999996,22.295,-0.35,4.751,22.533,22.131,22.311999999999998,1.766,3.9939999999999998,-18.77,0.402000000000001,46.89539044411702,TADBRA,True
TADBRA_20200126_195813.wav,TADBRA,15.0,0.6,0.264598,24.739,-0.87,7.091,25.93,24.381,24.833000000000002,3.4130000000000003,5.718,48.33,1.5489999999999995,32.50599351290367,TADBRA,True
TADBRA_20200216_202454.wav,TADBRA,15.0,0.6,0.254359,30.408,16.02,8.527000000000001,34.086999999999996,29.595,31.448,4.101,6.885,126.6,4.491999999999997,32.649231851764974,TADBRA,True
TADBRA_20200409_210855.wav,TADBRA,15.0,0.6,0.389179,23.829,0.53,6.686,24.61,23.319000000000003,23.982,2.513,4.504,-10.27,1.2909999999999968,29.778641938378698,TADBRA,True
NoID_20201004_195713.wav,TADBRA,15.0,0.6,0.313143,24.241,8.29,7.153,25.119,23.945999999999998,24.541,2.509,5.693,57.18,1.1730000000000018,44.512791835593454,NoID,False
TADBRA_20190818_205804.wav,TADBRA,16.0,0.563,0.23824,26.023000000000003,-3.53,3.483,26.695999999999998,25.503,26.147,0.8440000000000001,2.253,49.79,1.1929999999999978,40.453631926500144,TADBRA,True
NoID_20190907_191459.wav,TADBRA,16.0,0.563,0.223543,24.69,1.81,4.258,25.101999999999997,24.401999999999997,24.73,1.4669999999999999,3.438,28.67,0.6999999999999993,46.28933771723815,NoID,False
EPTFUS_20191214_182817.wav,TADBRA,16.0,0.563,0.152469,29.755,25.21,5.572,32.643,29.166999999999998,30.631999999999998,2.574,4.38,56.16,3.4760000000000026,32.41206030150754,EPTFUS,False
NoID_20200120_183931.wav,TADBRA,16.0,0.563,0.35904899999999995,24.065,5.48,4.803999999999999,24.945,23.755,24.294,1.526,3.491,21.45,1.1900000000000013,40.90341382181516,NoID,False
TADBRA_20190504_203844.wav,TADBRA,17.0,0.529,0.212772,24.974,0.77,6.415,25.585,24.535,25.124000000000002,1.4580000000000002,4.583,25.82,1.0500000000000007,48.71395167575994,TADBRA,True
NoID_20191203_174944.wav,TADBRA,17.0,0.529,0.28922600000000004,21.410999999999998,3.04,8.501,21.971,21.131,21.561,2.246,6.181,-40.9,0.8399999999999999,46.28867192095048,NoID,False
NoID_20191210_181829.wav,TADBRA,17.0,0.529,0.417155,22.848000000000003,6.88,9.312000000000001,23.756999999999998,22.478,23.184,3.7460000000000004,6.931,-42.41,1.2789999999999964,34.20317869415806,NoID,False
NoID_20200114_180410.wav,TADBRA,17.0,0.529,0.320116,21.961,2.48,7.6339999999999995,22.381,21.651999999999997,22.086,1.584,4.955,-11.4,0.7290000000000028,44.1577154833639,NoID,False
TADBRA_20200225_195330.wav,TADBRA,17.0,0.529,0.168346,29.968000000000004,17.76,4.191,32.328,29.412,30.628,1.8459999999999999,3.267,90.4,2.916000000000004,33.90598902409926,TADBRA,True
TADBRA_20200419_211304.wav,TADBRA,17.0,0.529,0.30557,23.104,39.22,7.43,26.248,22.581999999999997,24.193,3.037,5.457999999999999,76.78,3.666000000000004,32.58411843876177,TADBRA,True
TADBRA_20190907_184646.wav,TADBRA,18.0,0.5,0.256077,24.796,-6.2,5.146,25.383000000000003,24.445,24.756999999999998,1.868,3.825,24.29,0.9380000000000024,38.02953750485815,TADBRA,True
TADBRA_20190921_185824.wav,TADBRA,19.0,0.474,0.360473,21.951999999999998,0.23,8.658999999999999,22.479,21.74,22.069000000000003,2.872,6.247000000000001,6.06,0.7390000000000008,38.97678715787044,TADBRA,True
TADBRA_20191020_184133.wav,TADBRA,19.0,0.474,0.120691,29.299,9.31,6.097,32.694,28.579,29.531,3.9130000000000003,4.923,112.11,4.115000000000002,16.56552402821059,TADBRA,True
NoID_20200316_194717.wav,TADBRA,19.0,0.474,0.09081900000000001,31.233,26.58,3.627,35.676,30.535,31.897,1.8659999999999999,2.9130000000000003,259.51,5.141000000000002,28.866832092638557,NoID,False
TADBRA_20191020_183810.wav,TADBRA,20.0,0.45,0.10999,29.345,24.8,4.367,33.347,28.666,29.9,2.633,3.655,82.51,4.681000000000001,23.40279367987176,TADBRA,True
TADBRA_20200524_210902.wav,TADBRA,20.0,0.45,0.155377,27.432,11.5,6.4270000000000005,32.344,26.686999999999998,28.11,3.835,5.575,114.97,5.657000000000004,27.073284580675278,TADBRA,True
TADBRA_20190921_190955.wav,TADBRA,21.0,0.429,0.327627,24.128,18.12,8.35,25.971,23.611,24.581999999999997,4.027,5.959,27.52,2.3599999999999994,23.1377245508982,TADBRA,True
TADBRA_20200323_203734.wav,TADBRA,21.0,0.429,0.345046,24.85,0.46,9.868,26.404,24.383000000000003,24.968000000000004,5.456,7.547999999999999,51.03,2.0209999999999972,21.19983785974867,TADBRA,True
TADBRA_20200913_195436.wav,TADBRA,23.0,0.391,0.177452,27.316,19.11,4.769,29.838,26.309,27.959,1.959,3.323,183.58,3.529,28.60138393793248,TADBRA,True
LASCIN_20200227_200719.wav,TADBRA,26.0,0.34600000000000003,0.159114,24.666999999999998,26.3,6.353,28.97,24.287,25.303,3.529,5.426,88.61,4.683,29.85990870454904,LASCIN,False
TADBRA_20200226_185114.wav,TADBRA,34.0,0.265,0.26161,25.41,7.29,7.659,27.197,25.090999999999998,25.941,2.3569999999999998,6.044,-95.61,2.1060000000000016,48.1394437916177,TADBRA,True
NoID_20200120_183912.wav,TADBRA,8.0,1.0,0.484799,23.039,2.59,4.471,23.396,22.892,23.17,1.056,3.548,7.48,0.5040000000000013,55.73697159472154,NoID,False
TADBRA_20190922_190742.wav,TADBRA,9.0,0.889,0.422592,23.822,2.36,4.022,24.575,23.519000000000002,23.986,1.514,3.023,11.05,1.0559999999999974,37.518647439085036,TADBRA,True
TADBRA_20200120_185930.wav,TADBRA,9.0,0.889,0.238889,29.101,17.17,5.432,30.755,28.77,29.849,2.185,4.625,39.3,1.9849999999999994,44.91899852724595,TADBRA,True
TADBRA_20190504_202513.wav,TADBRA,10.0,0.8,0.382628,24.66,2.91,5.159,25.38,24.349,25.052,0.7559999999999999,4.124,1.76,1.0309999999999988,65.2839697615817,TADBRA,True
NoID_20191203_174857.wav,TADBRA,10.0,0.8,0.335905,21.659000000000002,0.3,5.672000000000001,22.15,21.434,21.719,1.219,4.23,5.75,0.7159999999999975,53.08533145275035,NoID,False
TADBRA_20200105_192235.wav,TADBRA,10.0,0.8,0.34743,21.761999999999997,-3.4,6.638,22.01,21.469,21.668000000000003,2.85,4.497,12.58,0.5410000000000004,24.811690268153054,TADBRA,True
TADBRA_20190504_202702.wav,TADBRA,11.0,0.727,0.43589700000000003,22.006999999999998,0.84,3.9019999999999997,22.349,21.853,22.101,1.03,3.3289999999999997,-16.07,0.49599999999999866,58.91850333162479,TADBRA,True
TADBRA_20190801_202602.wav,TADBRA,11.0,0.727,0.200346,29.090999999999998,10.72,9.459,32.673,28.534000000000002,29.829,4.921,8.094,146.66,4.138999999999999,33.54477217464847,TADBRA,True
TADBRA_20190907_184049.wav,TADBRA,11.0,0.727,0.22228499999999998,27.326,-1.77,4.314,27.745,26.831999999999997,27.349,1.736,3.0410000000000004,-6.22,0.9130000000000038,30.250347705146048,TADBRA,True
NoID_20200120_185058.wav,TADBRA,11.0,0.727,0.302684,24.936,12.54,3.5989999999999998,25.829,24.691,25.371,0.8490000000000001,2.912,22.44,1.1380000000000017,57.321478188385655,NoID,False
TADBRA_20200216_202449.wav,TADBRA,11.0,0.727,0.344875,29.79,10.23,6.165,31.575,29.245,30.421999999999997,1.715,4.706,84.82,2.3299999999999983,48.51581508515816,TADBRA,True
TADBRA_20190907_184239.wav,TADBRA,12.0,0.667,0.289179,24.396,6.95,4.183,24.759,23.962,24.377,0.9420000000000001,2.611,-1.6,0.7970000000000006,39.89959359311499,TADBRA,True
TADBRA_20200120_184115.wav,TADBRA,12.0,0.667,0.35438000000000003,24.234,2.13,4.52,24.684,24.033,24.338,1.242,3.489,40.35,0.6509999999999998,49.71238938053097,TADBRA,True
TADBRA_20200126_191644.wav,TADBRA,12.0,0.667,0.152302,27.916,10.23,4.917,29.165,27.691,28.274,1.859,4.221,55.6,1.4740000000000002,48.037421191783615,TADBRA,True
LASCIN_20200126_181800.wav,TADBRA,12.0,0.667,0.412236,23.906,5.12,6.602,25.105999999999998,23.322,24.343000000000004,1.982,5.2,37.33,1.783999999999999,48.74280521054226,LASCIN,False
TADBRA_20200409_202718.wav,TADBRA,12.0,0.667,0.26004,24.971,4.51,5.959,25.964000000000002,24.704,25.18,2.905,5.069,15.25,1.2600000000000016,36.31481792247022,TADBRA,True
TADBRA_20201004_194845.wav,TADBRA,12.0,0.667,0.333865,22.98,5.15,4.948,23.429000000000002,22.842,23.099,2.298,4.228,13.82,0.5870000000000033,39.00565885206143,TADBRA,True
TADBRA_20190928_185808.wav,TADBRA,13.0,0.615,0.385936,23.143,7.76,10.059,25.105999999999998,22.756,23.524,3.943,8.155,31.62,2.349999999999998,41.87294959737549,TADBRA,True
LASNOC_20191214_191326.wav,TADBRA,13.0,0.615,0.160948,28.926,6.05,4.029,31.604,28.271,29.229,1.983,3.3480000000000003,158.58,3.3329999999999984,33.87937453462398,LASNOC,False
TADBRA_20200126_193958.wav,TADBRA,13.0,0.615,0.188124,30.185,13.4,3.967,31.524,29.88,30.489,2.03,3.174,76.13,1.644000000000002,28.837912780438625,TADBRA,True
TADBRA_20200128_181515.wav,TADBRA,13.0,0.615,0.179808,28.855999999999998,16.73,4.587,30.484,28.397,29.148000000000003,1.9869999999999999,3.532,115.83,2.0870000000000033,33.68214519293657,TADBRA,True
